遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
0,-2.21,2.25,4.5,4.5,3.75,0.58,-0.98,-1,59.4,-0.41,-1.16
0,-2.16,2.17,4.34,4.34,4.67,0,-1.52,-3,59.4,-0.36,-1.16
0,-2.12,2.14,4.28,4.28,4.09,-0.11,-1.49,-2,59.4,-0.23,-1.16
0,-2.12,2.11,4.21,4.21,2.8,0.28,-0.92,-1,59.4,-0.04,-1.16
0,-2.15,2.13,4.26,4.26,0.54,0.99,-0.02,0,59.4,0.14,-1.15
0,-2.21,2.15,4.29,4.29,-1.59,1.96,1.13,2,59.4,0.31,-1.14
0,-2.31,2.25,4.49,4.49,-3.44,2.81,2.06,4,59.4,0.37,-1.12
0,-2.39,2.35,4.7,4.7,-4.45,3.53,2.8,5,59.4,0.36,-1.09
0,-2.44,2.43,4.85,4.85,-4.49,3.75,2.94,5,59.4,0.25,-1.06
0,-2.48,2.46,4.91,4.91,-3.55,3.63,2.71,5,59.4,0.12,-1.04
0,-2.51,2.5,4.99,4.99,-1.74,3.09,2,4,59.4,-0.07,-1.01
0,-2.49,2.5,5,5,0.56,2.26,1.03,2,59.4,-0.24,-0.99
0,-2.39,2.45,4.9,4.9,2.84,1.25,-0.1,0,59.4,-0.37,-0.98
0,-2.28,2.33,4.65,4.65,4.64,0.34,-1.05,-2,59.4,-0.41,-0.98
0,-2.13,2.2,4.41,4.41,5.54,-0.32,-1.67,-3,59.4,-0.37,-0.98
0,-2.02,2.08,4.16,4.16,5.61,-0.61,-1.86,-3,59.4,-0.27,-0.98
0,-1.97,2,4,4,4.74,-0.52,-1.63,-3,59.4,-0.12,-0.99
0,-1.97,1.96,3.92,3.92,3.28,-0.05,-0.99,-1,59.4,0.05,-0.99
0,-1.97,1.97,3.94,3.94,1.12,0.65,-0.14,0,59.4,0.19,-0.99
0,-2.01,2,4,4,-1.11,1.62,0.99,1,59.4,0.34,-0.98
0,-2.11,2.08,4.15,4.15,-3.1,2.5,1.94,3,59.4,0.39,-0.96
0,-2.22,2.18,4.35,4.35,-4.42,3.32,2.79,5,59.4,0.41,-0.94
0,-2.29,2.28,4.55,4.55,-4.64,3.66,3.05,6,59.4,0.3,-0.91
0,-2.32,2.32,4.65,4.65,-3.97,3.66,2.95,5,59.4,0.17,-0.88
0,-2.35,2.35,4.71,4.71,-2.18,3.12,2.23,4,59.4,-0.03,-0.86
0,-2.34,2.34,4.68,4.68,0.12,2.34,1.3,2,59.4,-0.2,-0.84
0,-2.27,2.29,4.58,4.58,2.53,1.26,0.06,0,59.4,-0.37,-0.83
0,-2.15,2.21,4.42,4.42,4.09,0.41,-0.81,-1,59.4,-0.4,-0.82
0,-2.06,2.11,4.23,4.23,5.07,-0.18,-1.36,-2,59.4,-0.36,-0.82
0,-1.94,1.99,3.99,3.99,5.08,-0.47,-1.55,-3,59.4,-0.26,-0.82
0,-1.83,1.88,3.76,3.76,4.3,-0.41,-1.35,-2,59.4,-0.12,-0.83
0,-1.88,1.86,3.73,3.73,2.77,0.01,-0.79,-1,59.4,0.03,-0.83
0,-1.94,1.91,3.83,3.83,0.4,0.89,0.29,0,59.4,0.22,-0.82
0,-1.97,1.92,3.84,3.84,-1.64,1.83,1.36,2,59.4,0.35,-0.81
0,-2.04,1.99,3.98,3.98,-3.35,2.6,2.18,4,59.4,0.38,-0.79
0,-2.16,2.12,4.24,4.24,-4.3,3.28,2.87,5,59.4,0.36,-0.77
0,-2.23,2.22,4.43,4.43,-3.96,3.48,2.98,5,59.4,0.24,-0.74
0,-2.23,2.22,4.43,4.43,-2.7,3.15,2.5,4,59.4,0.06,-0.72
0,-2.19,2.2,4.4,4.4,-0.66,2.47,1.65,3,59.4,-0.12,-0.7
0,-2.14,2.19,4.38,4.38,1.68,1.52,0.54,1,59.4,-0.29,-0.69
0,-2.06,2.11,4.22,4.22,3.63,0.61,-0.44,0,59.4,-0.37,-0.68
0,-1.96,1.99,3.99,3.99,5.11,-0.18,-1.25,-2,59.4,-0.39,-0.68
0,-1.85,1.91,3.82,3.82,5.37,-0.64,-1.65,-3,59.4,-0.32,-0.68
0,-1.78,1.82,3.64,3.64,4.97,-0.63,-1.49,-2,59.4,-0.17,-0.69
0,-1.76,1.76,3.52,3.52,3.61,-0.37,-1.09,-2,59.4,-0.03,-0.69
0,-1.77,1.74,3.48,3.48,1.85,0.31,-0.23,0,59.4,0.15,-0.69
0,-1.8,1.76,3.52,3.52,-0.34,1.06,0.64,1,59.4,0.26,-0.68
0,-1.9,1.84,3.68,3.68,-2.55,2.09,1.8,3,59.4,0.38,-0.67
0,-2.01,1.96,3.91,3.91,-4.06,2.9,2.65,5,59.4,0.4,-0.65
0,-2.07,2.03,4.06,4.06,-4.68,3.45,3.18,6,59.4,0.35,-0.63
0,-2.14,2.1,4.2,4.2,-4.12,3.47,3.07,6,59.4,0.2,-0.6
0,-2.18,2.18,4.36,4.36,-2.75,3.17,2.62,5,59.4,0.03,-0.58
0,-2.17,2.19,4.37,4.37,-0.58,2.43,1.72,3,59.4,-0.16,-0.56
0,-2.07,2.11,4.21,4.21,1.72,1.46,0.61,1,59.4,-0.31,-0.54
0,-1.93,2,4,4,3.55,0.5,-0.42,0,59.4,-0.39,-0.54
0,-1.81,1.87,3.74,3.74,4.82,-0.2,-1.1,-2,59.4,-0.37,-0.54
0,-1.75,1.78,3.56,3.56,5.22,-0.65,-1.5,-2,59.4,-0.31,-0.54
0,-1.7,1.72,3.44,3.44,4.73,-0.65,-1.37,-2,59.4,-0.17,-0.55
0,-1.67,1.67,3.35,3.35,3.27,-0.31,-0.87,-1,59.4,-0.01,-0.55
0,-1.68,1.66,3.31,3.31,1.36,0.39,0.01,0,59.4,0.16,-0.55
0,-1.75,1.72,3.44,3.44,-0.95,1.27,1.02,2,59.4,0.29,-0.54
0,-1.82,1.76,3.53,3.53,-2.76,2.21,2.07,4,59.4,0.39,-0.52
0,-1.91,1.87,3.74,3.74,-4.11,2.87,2.73,5,59.4,0.37,-0.5
0,-1.97,1.94,3.88,3.88,-4.34,3.34,3.17,6,59.4,0.31,-0.48
0,-2.02,2.01,4.02,4.02,-3.45,3.18,2.86,5,59.4,0.13,-0.46
0,-2.02,2.01,4.03,4.03,-1.64,2.7,2.23,4,59.4,-0.04,-0.43
0,-1.98,1.99,3.97,3.97,0.84,1.73,1.07,2,59.4,-0.25,-0.42
0,-1.88,1.93,3.86,3.86,2.84,0.79,0.02,0,59.4,-0.36,-0.41
0,-1.78,1.84,3.68,3.68,4.75,-0.07,-0.88,-1,59.4,-0.4,-0.41
0,-1.72,1.75,3.5,3.5,5.44,-0.73,-1.51,-3,59.4,-0.37,-0.41
0,-1.61,1.65,3.3,3.3,5.05,-0.78,-1.42,-2,59.4,-0.21,-0.42
0,-1.54,1.57,3.14,3.14,4.17,-0.64,-1.15,-2,59.4,-0.08,-0.43
0,-1.5,1.51,3.01,3.01,2.7,-0.17,-0.52,-1,59.4,0.08,-0.43
0,-1.56,1.52,3.04,3.04,0.96,0.45,0.22,0,59.4,0.19,-0.43
0,-1.59,1.58,3.16,3.16,-1.2,1.33,1.22,2,59.4,0.31,-0.42
0,-1.66,1.62,3.24,3.24,-2.76,2.12,2.08,4,59.4,0.36,-0.4
0,-1.74,1.71,3.41,3.41,-3.49,2.65,2.59,5,59.4,0.32,-0.38
0,-1.8,1.76,3.53,3.53,-3.23,2.81,2.66,5,59.4,0.22,-0.36
0,-1.8,1.8,3.6,3.6,-2.07,2.55,2.27,4,59.25,0.06,-0.34
0,-1.73,1.77,3.54,3.54,-0.18,1.88,1.44,2,59.4,-0.12,-0.33
0,-1.63,1.7,3.4,3.4,1.82,1.03,0.45,0,59.4,-0.26,-0.32
0,-1.52,1.57,3.15,3.15,4.06,0.09,-0.58,-1,59.4,-0.35,-0.32
0,-1.42,1.47,2.94,2.94,5.29,-0.76,-1.46,-2,59.4,-0.39,-0.32
0,-1.34,1.38,2.77,2.77,5.98,-1.17,-1.81,-3,59.4,-0.31,-0.33
0,-1.26,1.31,2.61,2.61,5.8,-1.36,-1.92,-3,59.4,-0.21,-0.34
0,-1.16,1.18,2.37,2.37,4.87,-1.21,-1.63,-3,59.4,-0.07,-0.35
0,-1.12,1.12,2.25,2.25,3.27,-0.76,-1.04,-2,59.4,0.08,-0.35
0,-1.17,1.14,2.28,2.28,1.42,-0.03,-0.17,0,59.4,0.22,-0.36
0,-1.22,1.19,2.38,2.38,-0.77,0.81,0.77,1,59.4,0.32,-0.35
0,-1.29,1.23,2.47,2.47,-2.39,1.68,1.72,3,59.4,0.38,-0.34
0,-1.37,1.33,2.66,2.66,-3.28,2.21,2.22,4,59.4,0.34,-0.32
0,-1.4,1.4,2.8,2.8,-3.32,2.52,2.47,4,59.4,0.26,-0.31
0,-1.39,1.41,2.82,2.82,-1.95,2.22,2.01,4,59.25,0.08,-0.29
0,-1.35,1.36,2.73,2.73,0.04,1.5,1.11,2,59.4,-0.12,-0.28
0,-1.28,1.31,2.62,2.62,2.37,0.58,0.03,0,59.4,-0.28,-0.27
-0.06,-1.19,1.18,2.36,2.36,4.53,-0.48,-1.14,-2,59.4,-0.39,-0.27
-0.06,-1.08,1.08,2.16,2.16,5.76,-1.23,-1.9,-3,59.4,-0.39,-0.28
-0.06,-0.93,0.93,1.86,1.86,6.39,-1.71,-2.32,-4,59.4,-0.31,-0.29
-0.06,-0.82,0.82,1.65,1.65,6.19,-1.91,-2.43,-4,59.4,-0.21,-0.3
-0.12,-0.73,0.72,1.44,1.44,5.33,-1.75,-2.14,-4,59.4,-0.07,-0.32
-0.18,-0.67,0.58,1.16,1.16,3.84,-1.4,-1.66,-3,59.4,0.07,-0.33
-0.54,-0.66,0.46,0.93,0.93,1.85,-0.78,-0.9,-1,59.4,0.21,-0.34
-0.84,-0.74,-0.15,-0.29,-0.29,-0.37,-0.43,-0.45,0,59.4,0.32,-0.34
-1.68,-0.83,-0.78,-1.55,-1.55,-2.53,-0.01,0.07,0,59.4,0.41,-0.34
-1.86,-0.92,-0.99,-1.98,-1.98,-3.59,0.5,0.56,1,59.4,0.4,-0.33
-2.88,-0.99,-1.68,-3.37,-3.37,-3.74,0.14,0.1,0,59.4,0.28,-0.33
-3.42,-0.98,-1.9,-3.79,-3.79,-3.08,-0.09,-0.27,0,59.4,0.15,-0.33
-3.66,-0.97,-2.69,-5.37,-5.37,-1.35,-1.23,-1.59,-3,59.4,-0.03,-0.34
-4.62,-0.93,-2.7,-5.4,-5.4,0.82,-2.04,-2.6,-5,59.4,-0.21,-0.35
-4.8,-0.84,-3.9,-7.81,-7.81,2.79,-3.89,-4.59,-9,59.4,-0.33,-0.38
-5.4,-0.74,-4.43,-8.86,-8.86,3.72,-4.9,-5.64,-11,59.4,-0.33,-0.41
-6.36,-0.7,-4.7,-9.39,-9.39,3.69,-5.3,-5.98,-11,59.4,-0.24,-0.45
-6.84,-0.68,-5.85,-11.69,-11.69,2.28,-5.93,-6.49,-12,59.4,-0.07,-0.49
-7.56,-0.72,-6.14,-12.28,-12.28,0.08,-5.42,-5.82,-11,59.4,0.13,-0.53
-7.68,-0.83,-6.89,-13.79,-13.79,-2.97,-4.98,-5.23,-10,59.4,0.33,-0.57
-8.34,-1,-7.26,-14.52,-14.52,-6.18,-3.93,-4.02,-8,59.4,0.51,-0.6
-8.88,-1.18,-7.26,-14.52,-14.52,-8.35,-2.87,-2.94,-5,59.4,0.55,-0.63
-9.24,-1.43,-7.62,-15.24,-15.24,-10.59,-2.36,-2.49,-4,59.4,0.52,-0.64
-9.84,-1.72,-7.68,-15.36,-15.36,-13.85,-1.27,-1.35,-2,59.4,0.58,-0.66
-10.02,-2.01,-8.14,-16.28,-16.28,-16.29,-0.4,-0.42,0,59.4,0.64,-0.66
-11.04,-2.41,-8.45,-16.9,-16.9,-17.72,0.02,-0.11,0,59.4,0.53,-0.66
-11.7,-2.81,-8.43,-16.87,-16.87,-19.7,0.76,0.6,1,59.4,0.49,-0.66
-12.18,-3.24,-8.93,-17.86,-17.86,-20.18,0.91,0.67,1,59.4,0.42,-0.65
-12.48,-3.67,-8.7,-17.41,-17.41,-20.35,1.12,0.74,1,59.4,0.26,-0.64
-12.6,-4.05,-8.74,-17.47,-17.47,-20.33,1.19,0.74,1,59.4,0.18,-0.63
-12.66,-4.4,-8.42,-16.83,-16.83,-20.01,1.31,0.76,1,59.4,0.07,-0.62
-12.3,-4.8,-8.06,-16.11,-16.11,-19.36,1.47,0.87,1,59.25,0.01,-0.61
-11.16,-5.19,-6.87,-13.75,-13.75,-18.56,2.06,1.39,2,59.4,-0.08,-0.6
-7.62,-5.52,-5.82,-11.63,-11.63,-17.76,2.64,1.94,3,59.4,-0.11,-0.58
-2.82,-5.82,2.85,5.7,-3.63,-17.04,5.49,4.79,9,59.4,-0.15,-0.55
-0.06,-6.15,3.81,7.62,4.37,-16,8.38,7.72,15,59.4,-0.16,-0.5
0.06,-6.46,6.24,12.47,12.37,-15.26,11.17,10.54,21,59.4,-0.19,-0.43
0,-6.75,6.48,12.97,12.97,-14.33,11.16,10.64,21,59.4,-0.17,-0.35
-0.06,-6.97,6.88,13.76,13.76,-12.44,10.89,10.38,20,59.4,-0.24,-0.26
-0.06,-7.14,6.99,13.98,13.98,-9.49,10.05,9.49,18,59.4,-0.37,-0.19
-0.06,-7.18,7.11,14.21,14.21,-5.35,8.72,8.04,16,59.4,-0.56,-0.12
-0.06,-7.08,7.09,14.19,14.19,-0.11,6.79,5.94,11,59.4,-0.79,-0.06
-0.06,-6.79,6.89,13.77,13.77,5.11,4.49,3.5,6,59.25,-0.97,-0.03
-0.06,-6.53,6.6,13.19,13.19,9.41,2.29,1.25,2,59.4,-1.04,0
-0.06,-6.32,6.36,12.73,12.73,12.35,0.68,-0.27,0,59.4,-0.95,0
-0.06,-6.09,6.14,12.28,12.28,13.35,-0.35,-1.11,-2,59.4,-0.76,0
-0.06,-5.95,5.98,11.96,11.96,11.84,-0.38,-0.81,-1,59.4,-0.43,0
-0.06,-5.86,5.81,11.63,11.63,8.86,0.5,0.48,0,59.4,-0.02,0
-0.06,-5.86,5.78,11.57,11.57,5.33,1.74,2.04,4,59.4,0.29,0.01
-0.06,-5.95,5.85,11.71,11.71,0.91,3.4,3.98,7,59.4,0.55,0.04
-0.06,-6.09,5.96,11.93,11.93,-3.68,5.35,6.19,12,59.4,0.77,0.07
-0.06,-6.28,6.09,12.18,12.18,-6.92,7.09,8.05,16,59.4,0.84,0.12
-0.06,-6.4,6.28,12.57,12.57,-8.57,8.22,9.12,18,59.4,0.73,0.18
-0.06,-6.54,6.44,12.88,12.88,-8.06,8.56,9.29,18,59.4,0.48,0.24
-0.06,-6.6,6.51,13.03,13.03,-6.04,8.12,8.6,17,59.4,0.17,0.31
-0.06,-6.52,6.51,13.01,13.01,-2.44,6.98,7.17,14,59.4,-0.17,0.36
-0.06,-6.35,6.38,12.77,12.77,2.29,5.14,5.03,10,59.4,-0.51,0.4
-0.06,-6.15,6.19,12.37,12.37,6.21,3.2,2.91,5,59.4,-0.72,0.43
-0.06,-5.91,5.98,11.96,11.96,8.8,1.71,1.41,2,59.4,-0.74,0.45
-0.06,-5.7,5.79,11.58,11.58,10.59,0.73,0.55,1,59.4,-0.64,0.45
-0.06,-5.49,5.53,11.05,11.05,11.21,0,-0.05,0,59.4,-0.5,0.46
-0.06,-5.35,5.38,10.75,10.75,10.39,-0.11,0.06,0,59.4,-0.29,0.46
-0.06,-5.26,5.22,10.45,10.45,8.29,0.4,0.84,1,59.4,-0.02,0.46
-0.06,-5.23,5.15,10.31,10.31,5.33,1.37,2.07,4,59.4,0.23,0.47
-0.06,-5.28,5.2,10.39,10.39,1.8,2.68,3.61,7,59.4,0.44,0.48
-0.06,-5.37,5.28,10.55,10.55,-2.05,4.29,5.42,10,59.4,0.62,0.51
-0.06,-5.48,5.35,10.69,10.69,-4.92,5.76,7.02,14,59.4,0.7,0.55
0,-5.62,5.53,11.07,11.07,-6.1,6.71,7.92,15,59.4,0.6,0.6
0,-5.69,5.67,11.33,11.33,-5.82,6.99,8.04,16,59.4,0.4,0.65
0,-5.71,5.71,11.42,11.42,-3.65,6.55,7.38,14,59.4,0.12,0.7
0,-5.66,5.69,11.38,11.38,-0.36,5.39,5.93,11,59.4,-0.2,0.75
0,-5.54,5.63,11.26,11.26,3.05,3.95,4.28,8,59.4,-0.44,0.78
0,-5.35,5.44,10.88,10.88,6.2,2.5,2.73,5,59.4,-0.57,0.8
0,-5.09,5.24,10.49,10.49,9.03,1.12,1.3,2,59.4,-0.63,0.81
0,-4.84,4.95,9.9,9.9,10.89,-0.1,0.11,0,59.4,-0.6,0.81
0,-4.61,4.74,9.47,9.47,10.79,-0.64,-0.28,0,59.4,-0.44,0.81
0,-4.41,4.51,9.02,9.02,9.54,-0.48,0.14,0,59.4,-0.18,0.81
0,-4.29,4.33,8.65,8.65,7.83,-0.05,0.78,1,59.4,0.03,0.81
0,-4.24,4.25,8.5,8.5,5.05,0.78,1.82,3,59.4,0.23,0.81
0.06,-4.31,4.32,8.65,8.65,1.74,2.08,3.34,6,59.4,0.43,0.82
0.12,-4.4,4.47,8.94,8.94,-1.81,3.61,5.05,10,59.4,0.59,0.85
0.12,-4.52,4.58,9.16,9.16,-4.28,4.95,6.47,12,59.4,0.64,0.88
1.56,-4.67,5.63,11.26,11.26,-5.57,6.52,8,16,59.4,0.55,0.92
2.94,-4.75,6.28,12.56,12.56,-5.66,7.35,8.72,17,59.4,0.4,0.98
3.6,-4.75,8.35,16.69,16.69,-4.01,8.7,9.9,19,59.4,0.16,1.04
6.24,-4.69,10.13,20.26,20.26,-1.27,9.19,10.16,20,59.4,-0.13,1.1
6.84,-4.57,11.48,22.96,22.96,2.11,9.06,9.86,19,59.4,-0.36,1.17
8.7,-4.41,12.79,25.59,25.59,5.89,8.64,9.3,18,59.4,-0.56,1.23
9.84,-4.12,12.98,25.96,25.96,9.34,7.3,7.91,15,59.4,-0.68,1.29
10.26,-3.86,14.26,28.53,28.53,11.95,7.12,7.77,15,59.4,-0.69,1.34
11.94,-3.56,14,28,28,14.24,5.96,6.71,13,59.4,-0.63,1.39
12.42,-3.11,15.77,31.54,31.54,17.32,6.39,7.2,14,59.4,-0.62,1.43
13.56,-2.59,16.29,32.58,32.58,21.71,5.27,6.01,12,59.4,-0.73,1.47
13.68,-1.98,15.99,31.97,31.97,26.16,3.17,3.79,7,59.4,-0.87,1.5
13.56,-1.33,15.32,30.64,30.64,29.27,1.11,1.75,3,59.4,-0.88,1.51
12.6,-0.67,14.58,29.15,29.15,31.63,-0.54,0.2,0,59.4,-0.77,1.51
12.24,0.1,12.49,24.99,24.99,34.55,-3.18,-2.38,-4,59.4,-0.69,1.5
8.64,0.88,9.71,19.42,20.27,38.02,-6.42,-5.69,-11,59.4,-0.73,1.46
0.06,1.67,7.34,14.69,14.69,40.32,-9.88,-9.21,-18,59.4,-0.72,1.4
-0.06,2.5,-2.19,-4.39,6.69,41.6,-13.75,-13.03,-26,59.4,-0.59,1.31
0,3.34,-3.07,-6.14,-1.31,42.05,-17.27,-16.5,-33,59.4,-0.42,1.19
0,4.18,-3.82,-7.64,-7.64,41.08,-19.81,-19.02,-38,59.4,-0.25,1.05
0,4.9,-4.53,-9.07,-9.07,37.6,-19.49,-18.52,-37,59.4,0.06,0.9
0,5.46,-5.21,-10.42,-10.42,32.25,-18.19,-16.95,-33,59.4,0.48,0.76
0,5.79,-5.64,-11.28,-11.28,25.36,-16.14,-14.65,-29,59.4,0.85,0.64
0,5.94,-5.88,-11.76,-11.76,16.52,-13.16,-11.36,-22,59.4,1.26,0.53
0,5.87,-5.9,-11.8,-11.8,6.56,-9.38,-7.28,-14,59.4,1.65,0.46
0,5.59,-5.75,-11.5,-11.5,-3.61,-5.16,-2.8,-5,59.4,1.95,0.41
0,5.2,-5.38,-10.77,-10.77,-12.32,-1.02,1.44,2,59.4,2.07,0.39
0,4.75,-4.96,-9.92,-9.92,-18.77,2.38,4.74,9,59.4,1.95,0.41
0,4.24,-4.49,-8.98,-8.98,-21.97,4.72,6.77,13,59.4,1.62,0.44
0,3.73,-3.96,-7.93,-7.93,-23.17,5.91,7.53,15,59.4,1.14,0.48
0,3.31,-3.51,-7.02,-7.02,-22.9,6.53,7.8,15,59.4,0.74,0.53
0,3.1,-3.2,-6.39,-6.39,-18.93,6,6.83,13,59.25,0.25,0.57
0,3.06,-3.04,-6.08,-6.08,-12.28,3.92,4.15,8,59.4,-0.37,0.61
0,3.18,-3.09,-6.18,-6.18,-3.45,0.74,0.39,0,59.4,-0.97,0.62
0,3.5,-3.33,-6.65,-6.65,5.76,-3.13,-3.97,-7,59.4,-1.44,0.6
-0.06,3.9,-3.67,-7.35,-7.35,13.51,-6.92,-8.05,-16,59.4,-1.68,0.56
-0.06,4.43,-4.21,-8.43,-8.43,19.78,-10.06,-11.21,-22,59.25,-1.64,0.49
-0.06,4.96,-4.76,-9.52,-9.52,24.82,-12.84,-13.98,-27,59.4,-1.53,0.4
0,5.49,-5.29,-10.59,-10.59,26.95,-14.72,-15.67,-31,59.4,-1.25,0.29
0,5.97,-5.74,-11.49,-11.49,26.47,-15.44,-16.09,-32,59.4,-0.82,0.18
0,6.3,-6.16,-12.32,-12.32,22.81,-14.93,-15.16,-30,59.4,-0.29,0.06
0,6.5,-6.43,-12.86,-12.86,16.8,-13.14,-12.88,-25,59.4,0.3,-0.04
0,6.55,-6.55,-13.1,-13.1,9.14,-10.52,-9.82,-19,59.4,0.82,-0.12
0,6.37,-6.47,-12.94,-12.94,0.71,-7.13,-6.04,-12,59.4,1.28,-0.18
0,6.08,-6.22,-12.44,-12.44,-7.26,-3.64,-2.32,-4,59.4,1.53,-0.22
0,5.66,-5.87,-11.74,-11.74,-13.7,-0.39,1,1,59.4,1.61,-0.23
0,5.22,-5.4,-10.81,-10.81,-18.12,2.13,3.38,6,59.4,1.46,-0.21
0,4.88,-5.04,-10.08,-10.08,-20.04,3.75,4.74,9,59.4,1.18,-0.19
0,4.53,-4.68,-9.37,-9.37,-19.6,4.27,4.87,9,59.4,0.76,-0.16
0,4.25,-4.37,-8.74,-8.74,-17.4,4,4.2,8,59.4,0.33,-0.13
0,4.1,-4.14,-8.28,-8.28,-12.7,2.83,2.6,5,59.4,-0.13,-0.11
0,4.11,-4.07,-8.15,-8.15,-6.24,0.59,-0.13,0,59.4,-0.62,-0.1
0,4.28,-4.17,-8.34,-8.34,1.15,-2.3,-3.44,-6,59.4,-1.03,-0.11
0,4.6,-4.44,-8.87,-8.87,8.09,-5.45,-6.9,-13,59.4,-1.31,-0.14
0,4.96,-4.78,-9.56,-9.56,13.81,-8.27,-9.85,-19,59.4,-1.38,-0.2
0,5.33,-5.13,-10.27,-10.27,17.92,-10.56,-12.13,-24,59.4,-1.29,-0.27
0,5.73,-5.53,-11.05,-11.05,19.78,-12.05,-13.46,-26,59.4,-1.04,-0.36
0,6.11,-5.93,-11.86,-11.86,19.76,-12.75,-13.92,-27,59.4,-0.71,-0.45
0,6.36,-6.24,-12.49,-12.49,17.4,-12.55,-13.42,-26,59.4,-0.31,-0.55
0,6.53,-6.46,-12.92,-12.92,13.04,-11.32,-11.81,-23,59.4,0.15,-0.64
0,6.55,-6.55,-13.11,-13.11,7.15,-9.37,-9.51,-19,59.4,0.57,-0.71
0,6.38,-6.49,-12.98,-12.98,0.45,-6.7,-6.51,-13,59.4,0.96,-0.77
0,6.12,-6.26,-12.51,-12.51,-6.06,-3.86,-3.47,-6,59.4,1.19,-0.8
0,5.79,-5.97,-11.94,-11.94,-11.24,-1.22,-0.76,-1,59.4,1.28,-0.82
0,5.49,-5.63,-11.26,-11.26,-15.09,0.82,1.18,2,59.4,1.18,-0.81
0,5.24,-5.38,-10.75,-10.75,-16.91,2.23,2.41,4,59.4,0.98,-0.8
0,5.03,-5.13,-10.25,-10.25,-15.69,2.6,2.44,4,59.4,0.62,-0.78
0,4.86,-4.94,-9.88,-9.88,-11.81,1.61,0.95,1,59.4,0.1,-0.77
0,4.81,-4.8,-9.61,-9.61,-7.16,-0.02,-1.14,-2,59.4,-0.35,-0.76
0,4.9,-4.85,-9.7,-9.7,-1.27,-2.12,-3.59,-7,59.4,-0.7,-0.77
0,5.08,-4.97,-9.95,-9.95,4.5,-4.69,-6.49,-12,59.4,-1,-0.8
0,5.35,-5.2,-10.4,-10.4,9.09,-6.93,-8.86,-17,59.4,-1.08,-0.85
0,5.63,-5.47,-10.93,-10.93,12.23,-8.73,-10.66,-21,59.4,-1.01,-0.91
