遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
-0.06,-0.16,0.18,0.35,0.35,5.49,-1.61,-2.91,-5,61.05,-0.44,-0.86
-0.12,-0.03,-0.02,-0.04,-0.04,7.05,-2.61,-3.87,-7,61.05,-0.38,-0.88
-0.12,0.09,-0.16,-0.33,-0.33,7.25,-3.02,-4.19,-8,61.05,-0.27,-0.9
-0.12,0.17,-0.26,-0.52,-0.52,6.4,-3.02,-4.09,-8,61.05,-0.15,-0.92
-0.06,0.23,-0.25,-0.51,-0.51,4,-2.33,-3.27,-6,61.05,0.01,-0.94
-0.06,0.21,-0.27,-0.54,-0.54,0.79,-1.22,-2,-4,61.05,0.17,-0.95
-0.06,0.09,-0.22,-0.45,-0.45,-2.56,0.2,-0.46,0,61.05,0.29,-0.96
-0.06,-0.1,-0.07,-0.15,-0.15,-5.55,1.58,0.99,1,61.05,0.35,-0.95
-0.12,-0.28,0.12,0.24,0.24,-8.69,2.94,2.39,4,61.05,0.38,-0.93
-0.12,-0.5,0.26,0.51,0.51,-10.67,4.15,3.63,7,61.05,0.38,-0.9
-0.12,-0.75,0.5,1.01,1.01,-11.82,4.93,4.38,8,61.05,0.31,-0.86
-0.12,-0.98,0.72,1.44,1.44,-12.08,5.4,4.81,9,61.05,0.23,-0.82
-0.12,-1.12,0.95,1.89,1.89,-11.64,5.54,4.89,9,61.05,0.13,-0.78
-0.12,-1.28,1.11,2.22,2.22,-10.03,5.26,4.54,9,61.05,0.02,-0.74
-0.12,-1.4,1.21,2.41,2.41,-7.62,4.55,3.74,7,61.05,-0.1,-0.71
-0.12,-1.38,1.29,2.58,2.58,-4.86,3.53,2.63,5,61.05,-0.21,-0.68
-0.12,-1.32,1.25,2.51,2.51,-1.66,2.32,1.37,2,61.05,-0.3,-0.66
-0.12,-1.22,1.14,2.28,2.28,1.73,0.91,-0.11,0,61.05,-0.36,-0.65
-0.12,-1.1,1.05,2.11,2.11,4.25,-0.43,-1.47,-2,61.05,-0.39,-0.65
-0.12,-0.98,0.93,1.86,1.86,5.62,-1.28,-2.28,-4,61.05,-0.34,-0.66
-0.12,-0.85,0.78,1.56,1.56,5.89,-1.72,-2.64,-5,61.05,-0.25,-0.67
-0.12,-0.75,0.69,1.37,1.37,5.25,-1.73,-2.55,-5,61.05,-0.14,-0.68
-0.12,-0.76,0.64,1.28,1.28,3.66,-1.32,-2.04,-4,61.05,-0.02,-0.69
-0.12,-0.79,0.63,1.26,1.26,1.1,-0.47,-1.05,-2,61.05,0.11,-0.7
-0.12,-0.86,0.69,1.37,1.37,-1.73,0.66,0.19,0,61.05,0.22,-0.7
-0.12,-0.96,0.78,1.56,1.56,-4.54,1.88,1.49,2,61.05,0.29,-0.68
-0.12,-1.14,0.91,1.82,1.82,-7.02,3.07,2.73,5,61.05,0.33,-0.66
-0.12,-1.32,1.1,2.2,2.2,-9.21,4.14,3.83,7,61.05,0.33,-0.64
-0.06,-1.52,1.28,2.57,2.57,-10.15,4.97,4.66,9,61.05,0.29,-0.6
-0.06,-1.72,1.56,3.12,3.12,-10.45,5.38,5.01,10,61.05,0.2,-0.56
-0.06,-1.91,1.77,3.54,3.54,-10.2,5.58,5.18,10,61.05,0.12,-0.52
-0.06,-2.02,1.91,3.82,3.82,-9.22,5.46,5.03,10,61.05,0.04,-0.48
-0.06,-2.08,2.01,4.01,4.01,-7.36,4.94,4.44,8,61.05,-0.06,-0.44
-0.06,-2.11,2.05,4.1,4.1,-4.78,4.11,3.54,7,61.05,-0.16,-0.41
-0.06,-2.05,2,4,4,-1.86,2.93,2.29,4,61.05,-0.26,-0.38
-0.06,-1.93,1.93,3.87,3.87,1.05,1.72,1.03,2,61.05,-0.32,-0.37
-0.06,-1.86,1.85,3.71,3.71,3.99,0.44,-0.29,0,61.05,-0.36,-0.36
-0.06,-1.79,1.77,3.55,3.55,5.4,-0.56,-1.26,-2,61.05,-0.34,-0.36
-0.06,-1.7,1.69,3.37,3.37,5.7,-0.89,-1.5,-2,61.05,-0.24,-0.37
-0.06,-1.64,1.61,3.22,3.22,5.21,-0.96,-1.48,-2,61.05,-0.15,-0.38
-0.06,-1.62,1.55,3.09,3.09,3.82,-0.59,-1,-2,61.05,-0.03,-0.38
-0.06,-1.65,1.58,3.17,3.17,1.52,0.14,-0.16,0,61.05,0.08,-0.38
-0.06,-1.69,1.59,3.17,3.17,-0.88,1.17,0.99,1,61.05,0.19,-0.38
-0.06,-1.77,1.66,3.31,3.31,-3.5,2.19,2.08,4,61.05,0.25,-0.36
-0.06,-1.93,1.77,3.53,3.53,-5.53,3.25,3.2,6,61.05,0.29,-0.34
-0.06,-2.09,1.95,3.9,3.9,-7.27,4.15,4.12,8,61.05,0.28,-0.31
-0.06,-2.29,2.13,4.27,4.27,-8,4.8,4.77,9,61.05,0.24,-0.28
-0.06,-2.42,2.3,4.61,4.61,-8.11,5.1,5.03,10,61.05,0.16,-0.24
-0.06,-2.56,2.45,4.89,4.89,-7.35,5.07,4.95,9,61.05,0.08,-0.2
-0.06,-2.65,2.55,5.1,5.1,-5.94,4.75,4.57,9,61.05,-0.01,-0.16
-0.06,-2.66,2.6,5.19,5.19,-3.58,4.02,3.77,7,61.05,-0.12,-0.13
-0.06,-2.64,2.61,5.21,5.21,-0.69,2.95,2.62,5,61.05,-0.22,-0.11
-0.06,-2.55,2.54,5.09,5.09,1.93,1.76,1.37,2,61.05,-0.29,-0.09
-0.06,-2.4,2.41,4.82,4.82,4,0.71,0.32,0,61.05,-0.31,-0.09
-0.06,-2.26,2.29,4.57,4.57,5.47,-0.1,-0.46,0,61.05,-0.28,-0.08
-0.06,-2.13,2.15,4.3,4.3,5.92,-0.62,-0.94,-1,61.05,-0.23,-0.09
-0.06,-2.03,2.01,4.02,4.02,5.36,-0.69,-0.91,-1,61.05,-0.13,-0.09
-0.06,-1.97,1.94,3.88,3.88,3.98,-0.35,-0.47,0,61.05,-0.02,-0.1
-0.06,-1.95,1.89,3.78,3.78,2.19,0.27,0.26,0,61.05,0.08,-0.1
-0.06,-2.03,1.93,3.86,3.86,-0.23,1.1,1.17,2,61.05,0.16,-0.09
-0.06,-2.16,2.02,4.04,4.04,-2.83,2.25,2.43,4,61.05,0.25,-0.07
-0.06,-2.28,2.16,4.31,4.31,-5.09,3.34,3.58,7,61.05,0.29,-0.05
-0.06,-2.41,2.3,4.59,4.59,-6.49,4.18,4.43,8,61.05,0.27,-0.02
-0.06,-2.54,2.43,4.86,4.86,-7.59,4.78,5.02,10,61.05,0.23,0.01
-0.06,-2.67,2.54,5.08,5.08,-7.75,5.16,5.39,10,61.05,0.18,0.05
-0.06,-2.77,2.67,5.34,5.34,-7.27,5.17,5.35,10,61.05,0.09,0.09
-0.06,-2.84,2.77,5.53,5.53,-5.87,4.88,5,10,61.05,0,0.13
-0.06,-2.88,2.79,5.58,5.58,-4.05,4.23,4.3,8,61.05,-0.09,0.16
-0.06,-2.84,2.8,5.6,5.6,-1.94,3.46,3.48,6,61.05,-0.17,0.19
-0.06,-2.81,2.76,5.53,5.53,0.97,2.42,2.39,4,61.05,-0.24,0.21
-0.18,-2.76,2.66,5.32,5.32,2.96,1.27,1.19,2,61.05,-0.29,0.22
-0.18,-2.68,2.55,5.1,5.1,3.98,0.63,0.61,1,61.05,-0.25,0.22
-1.62,-2.62,1.43,2.85,2.85,5.17,-0.68,-0.66,-1,61.05,-0.21,0.23
-1.86,-2.54,0.73,1.46,1.46,5.21,-1.57,-1.53,-3,61.05,-0.17,0.22
-3.24,-2.5,-0.46,-0.93,-0.93,4.29,-2.32,-2.19,-4,61.05,-0.07,0.2
-4.32,-2.46,-0.76,-1.52,-1.52,2.66,-2.01,-1.79,-3,61.05,0.03,0.19
-4.68,-2.52,-2.21,-4.41,-4.41,0.56,-2.43,-2.14,-4,61.05,0.13,0.17
-5.58,-2.66,-2.82,-5.64,-5.64,-1.98,-1.99,-1.63,-3,61.05,0.21,0.16
-5.7,-2.81,-2.96,-5.91,-5.91,-4.71,-1.04,-0.62,-1,61.05,0.27,0.15
-6.3,-2.96,-3.21,-6.42,-6.42,-7.25,-0.14,0.32,0,61.05,0.32,0.15
-6.9,-3.14,-3.27,-6.55,-6.55,-9.79,0.79,1.27,2,61.05,0.33,0.15
-7.02,-3.45,-3.73,-7.46,-7.46,-12.03,1.37,1.86,3,61.05,0.33,0.16
-7.8,-3.79,-4.06,-8.12,-8.12,-14.59,2.07,2.58,5,61.05,0.33,0.17
-7.98,-4.18,-4.01,-8.03,-8.03,-16.62,3.07,3.6,7,61.05,0.33,0.2
-8.4,-4.51,-3.94,-7.87,-7.87,-18.46,3.88,4.41,8,61.05,0.31,0.22
-8.7,-4.92,-3.67,-7.34,-7.34,-19.51,4.67,5.19,10,61.05,0.26,0.26
-8.82,-5.33,-3.67,-7.34,-7.34,-20.15,5.05,5.55,11,61.05,0.21,0.29
-8.88,-5.68,-3.39,-6.78,-6.78,-20.01,5.36,5.83,11,61.05,0.14,0.33
-8.88,-6.05,-2.99,-5.99,-5.99,-19.2,5.44,5.86,11,61.05,0.05,0.37
-8.22,-6.37,-2.24,-4.49,-4.49,-18.18,5.72,6.12,12,61.05,-0.02,0.41
-6.84,-6.65,-1.7,-3.41,-3.41,-16.56,5.59,5.96,11,61.05,-0.09,0.46
-6.36,-6.9,0.42,0.85,0.85,-14.78,6.61,6.96,13,61.05,-0.15,0.5
-2.94,-7.1,3.1,6.2,5.08,-12.76,7.58,7.94,15,61.05,-0.19,0.55
-0.06,-7.28,7.14,14.28,12.32,-10.4,9.55,9.91,19,61.05,-0.25,0.61
-0.06,-7.41,7.29,14.58,14.58,-8.11,9.55,9.96,19,61.05,-0.27,0.68
-0.06,-7.45,7.4,14.8,14.8,-5.5,8.65,9.1,18,61.05,-0.3,0.75
-0.06,-7.47,7.46,14.93,14.93,-2.58,7.59,8.06,16,61.05,-0.34,0.81
-0.06,-7.4,7.37,14.74,14.74,0.21,6.38,6.87,13,61.05,-0.36,0.86
-0.06,-7.3,7.29,14.59,14.59,3.45,5.12,5.64,11,61.05,-0.39,0.9
-0.06,-7.12,7.14,14.28,14.28,6.7,3.65,4.16,8,61.05,-0.42,0.93
0,-6.98,6.98,13.95,13.95,8.18,2.47,3.03,6,61.05,-0.4,0.95
-0.06,-6.86,6.86,13.72,13.72,7.66,2.26,2.98,5,61.05,-0.25,0.97
0,-6.76,6.74,13.49,13.49,6.49,2.55,3.45,6,61.05,-0.1,0.99
0,-6.73,6.68,13.37,13.37,4.84,3.03,4.06,8,61.05,0.02,1.01
0,-6.7,6.66,13.31,13.31,2.15,3.9,5.08,10,61.05,0.14,1.04
0,-6.76,6.68,13.36,13.36,-0.73,5.06,6.38,12,61.05,0.24,1.07
-0.06,-6.87,6.74,13.48,13.48,-3.2,6.22,7.64,15,61.05,0.3,1.12
-0.06,-6.99,6.86,13.71,13.71,-4.78,7.14,8.6,17,61.05,0.3,1.17
-0.06,-7.04,6.97,13.94,13.94,-5.15,7.63,9.08,18,61.05,0.23,1.23
0,-7.08,7.08,14.17,14.17,-4.19,7.6,9,18,61.05,0.12,1.28
-0.06,-7.07,7.07,14.14,14.14,-1.97,6.94,8.26,16,61.05,-0.02,1.34
0,-7,7.04,14.08,14.08,0.71,5.89,7.12,14,61.05,-0.16,1.38
0,-6.87,6.93,13.87,13.87,3.43,4.71,5.88,11,61.05,-0.25,1.42
0,-6.65,6.76,13.53,13.53,5.87,3.54,4.69,9,61.05,-0.29,1.45
0,-6.52,6.52,13.04,13.04,7.68,2.45,3.62,7,61.05,-0.3,1.47
-0.06,-6.36,6.46,12.92,12.92,8.31,1.92,3.16,6,61.05,-0.25,1.49
-0.06,-6.18,6.2,12.41,12.41,7.99,1.67,3.01,6,61.05,-0.15,1.5
-0.06,-6.03,6.03,12.05,12.05,7.3,1.74,3.2,6,61.05,-0.06,1.51
-0.06,-5.94,5.91,11.83,11.83,5.87,2.06,3.6,7,61.05,0.02,1.53
-0.06,-5.94,5.93,11.86,11.86,3.79,2.78,4.44,8,61.05,0.11,1.55
-0.06,-6.01,5.9,11.8,11.8,1.44,3.67,5.44,10,61.05,0.2,1.57
-0.06,-6.09,5.98,11.97,11.97,-1,4.72,6.58,13,61.05,0.26,1.6
-0.06,-6.23,6.12,12.23,12.23,-2.76,5.67,7.59,15,61.05,0.27,1.65
0,-6.35,6.28,12.56,12.56,-3.89,6.4,8.34,16,61.05,0.25,1.69
-0.06,-6.39,6.37,12.75,12.75,-4.12,6.77,8.7,17,61.05,0.19,1.74
0,-6.35,6.39,12.79,12.79,-2.51,6.52,8.38,16,61.05,0.07,1.79
0,-6.29,6.33,12.65,12.65,-0.07,5.6,7.36,14,61.05,-0.08,1.84
0,-6.21,6.26,12.52,12.52,2.52,4.51,6.19,12,61.05,-0.19,1.87
0,-6.08,6.15,12.29,12.29,5.5,3.35,4.98,9,61.05,-0.27,1.9
0,-5.84,5.96,11.92,11.92,8.08,1.98,3.57,7,61.05,-0.33,1.92
0,-5.71,5.78,11.56,11.56,9.25,1.08,2.71,5,61.05,-0.3,1.93
0,-5.55,5.63,11.25,11.25,9.26,0.79,2.52,5,61.05,-0.2,1.93
0,-5.39,5.49,10.99,10.99,9.33,0.65,2.47,4,61.05,-0.13,1.94
0,-5.22,5.29,10.58,10.58,8.63,0.6,2.48,4,61.05,-0.06,1.94
0,-5.07,5.14,10.29,10.29,6.97,0.96,2.95,5,61.05,0.03,1.95
0,-5,5.04,10.09,10.09,4.99,1.62,3.7,7,61.05,0.12,1.96
0,-4.96,4.96,9.91,9.91,2.84,2.42,4.59,9,61.05,0.2,1.98
0,-4.97,4.97,9.95,9.95,0.79,3.25,5.48,10,61.05,0.23,2
0,-5.03,5.01,10.01,10.01,-1.03,4.06,6.34,12,61.05,0.25,2.03
0,-5.11,5.06,10.11,10.11,-2.34,4.78,7.09,14,61.05,0.24,2.06
0,-5.16,5.12,10.25,10.25,-2.59,5.13,7.42,14,61.05,0.19,2.1
0,-5.18,5.17,10.34,10.34,-1.77,5.05,7.29,14,61.05,0.09,2.14
0,-5.16,5.18,10.37,10.37,-0.14,4.58,6.74,13,61.05,-0.01,2.18
0,-5.08,5.14,10.28,10.28,2.18,3.7,5.78,11,61.05,-0.13,2.2
0,-4.91,4.98,9.95,9.95,4.59,2.64,4.66,9,61.05,-0.21,2.23
0,-4.75,4.83,9.66,9.66,6.63,1.58,3.56,7,61.05,-0.26,2.24
0,-4.58,4.66,9.31,9.31,8.13,0.75,2.75,5,61.05,-0.25,2.25
0,-4.37,4.48,8.97,8.97,9.25,0.11,2.14,4,61.05,-0.22,2.25
0,-4.17,4.27,8.55,8.55,10.15,-0.51,1.54,3,61.05,-0.2,2.25
0,-3.94,4.04,8.09,8.09,10.28,-0.86,1.24,2,61.05,-0.14,2.24
0,-3.76,3.85,7.69,7.69,10.11,-1.01,1.14,2,61.05,-0.08,2.24
0,-3.6,3.7,7.4,7.4,9.41,-1,1.2,2,61.05,-0.03,2.23
0,-3.48,3.52,7.05,7.05,8.04,-0.67,1.6,3,61.05,0.05,2.22
0,-3.41,3.45,6.89,6.89,6.42,-0.17,2.16,4,61.05,0.11,2.22
0,-3.35,3.38,6.77,6.77,4.54,0.52,2.91,5,61.05,0.17,2.22
0,-3.33,3.31,6.63,6.63,2.62,1.22,3.66,7,61.05,0.21,2.23
0,-3.36,3.33,6.65,6.65,0.56,2.03,4.52,9,61.05,0.24,2.24
0,-3.45,3.42,6.84,6.84,-0.98,2.84,5.35,10,61.05,0.24,2.26
0,-3.53,3.5,6.99,6.99,-1.99,3.43,5.93,11,61.05,0.22,2.29
0,-3.58,3.53,7.07,7.07,-2.03,3.7,6.18,12,61.05,0.16,2.32
0,-3.62,3.61,7.22,7.22,-1.38,3.58,5.99,11,61.05,0.07,2.34
0,-3.6,3.61,7.22,7.22,-0.06,3.23,5.59,11,61.05,-0.01,2.37
0,-3.51,3.58,7.16,7.16,1.89,2.5,4.78,9,61.05,-0.1,2.39
0,-3.37,3.45,6.89,6.89,3.54,1.65,3.88,7,61.05,-0.17,2.4
0,-3.2,3.28,6.56,6.56,5.12,0.91,3.14,6,61.05,-0.18,2.41
0,-3.03,3.12,6.23,6.23,6.75,0.09,2.3,4,61.05,-0.21,2.41
0,-2.86,2.94,5.89,5.89,7.77,-0.57,1.64,3,61.05,-0.2,2.41
0,-2.68,2.75,5.51,5.51,8.64,-1.08,1.16,2,61.05,-0.17,2.4
0,-2.57,2.64,5.28,5.28,9.07,-1.49,0.76,1,61.05,-0.14,2.39
0,-2.47,2.52,5.05,5.05,8.61,-1.55,0.75,1,61.05,-0.08,2.38
0,-2.34,2.38,4.76,4.76,7.87,-1.39,0.97,1,61.05,-0.01,2.37
0,-2.21,2.28,4.56,4.56,6.72,-1.12,1.28,2,61.05,0.04,2.36
0,-2.13,2.18,4.36,4.36,5.27,-0.67,1.78,3,61.05,0.1,2.36
0,-2.11,2.12,4.24,4.24,3.37,-0.04,2.47,4,61.05,0.16,2.36
0,-2.16,2.12,4.25,4.25,1.41,0.74,3.3,6,61.05,0.2,2.36
0,-2.19,2.16,4.33,4.33,-0.5,1.57,4.17,8,61.05,0.23,2.37
0,-2.2,2.2,4.4,4.4,-1.88,2.27,4.89,9,61.05,0.23,2.39
0,-2.29,2.24,4.49,4.49,-2.38,2.69,5.29,10,61.05,0.19,2.4
0,-2.33,2.3,4.61,4.61,-2.09,2.79,5.34,10,61.05,0.12,2.43
0,-2.29,2.32,4.64,4.64,-0.83,2.47,4.94,9,61.05,0.02,2.44
0,-2.28,2.31,4.62,4.62,0.93,1.84,4.23,8,61.05,-0.07,2.46
0,-2.21,2.25,4.51,4.51,2.88,1.06,3.39,6,61.05,-0.15,2.47
0,-2.09,2.14,4.28,4.28,5.06,0.1,2.36,4,61.05,-0.21,2.47
0,-1.91,2.01,4.02,4.02,6.58,-0.74,1.5,2,61.05,-0.23,2.47
