遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
0,-0.19,0.18,0.36,0.36,-3.16,1.51,1.9,3,40.2,0.23,0.16
0,-0.18,0.19,0.38,0.38,-1.83,1.2,1.42,2,40.35,0.06,0.16
0,-0.12,0.15,0.31,0.31,0.39,0.45,0.48,0,40.5,-0.13,0.16
0,-0.03,0.07,0.14,0.14,2.82,-0.61,-0.76,-1,40.5,-0.31,0.16
0,0.05,-0.01,-0.03,-0.03,4.12,-1.48,-1.7,-3,40.5,-0.37,0.16
0,0.1,-0.08,-0.17,-0.17,3.82,-1.73,-1.84,-3,40.8,-0.26,0.15
0,0.1,-0.11,-0.22,-0.22,2.28,-1.36,-1.28,-2,40.8,-0.06,0.14
0,0.04,-0.07,-0.14,-0.14,-0.2,-0.51,-0.21,0,40.8,0.16,0.14
0,-0.05,0.01,0.01,0.01,-2.8,0.63,1.12,2,40.8,0.35,0.14
0,-0.13,0.1,0.19,0.19,-4.22,1.57,2.12,4,40.8,0.41,0.15
0,-0.18,0.16,0.32,0.32,-3.74,1.81,2.25,4,40.8,0.28,0.16
0,-0.17,0.19,0.37,0.37,-1.83,1.31,1.52,3,40.8,0.04,0.16
0,-0.09,0.13,0.26,0.26,0.72,0.33,0.3,0,40.8,-0.19,0.16
0,0.01,0.05,0.09,0.09,3.12,-0.76,-0.95,-1,41.25,-0.36,0.16
0,0.11,-0.06,-0.12,-0.12,4.65,-1.67,-1.92,-3,41.55,-0.4,0.16
0,0.18,-0.15,-0.3,-0.3,4.64,-2.06,-2.23,-4,42.15,-0.31,0.15
0,0.17,-0.19,-0.37,-0.37,2.97,-1.75,-1.71,-3,42.3,-0.1,0.14
0,0.11,-0.14,-0.29,-0.29,0.08,-0.77,-0.47,0,42.45,0.16,0.14
0,0.01,-0.06,-0.12,-0.12,-3.06,0.57,1.11,2,42.9,0.4,0.14
0,-0.09,0.05,0.1,0.1,-4.92,1.73,2.36,4,43.05,0.49,0.14
0,-0.15,0.12,0.24,0.24,-4.56,2.11,2.62,5,43.2,0.36,0.15
0,-0.15,0.16,0.33,0.33,-2.37,1.58,1.82,3,43.35,0.08,0.16
0,-0.07,0.12,0.24,0.24,0.72,0.45,0.39,0,43.35,-0.21,0.16
0,0.05,0.01,0.02,0.02,3.68,-0.91,-1.17,-2,43.5,-0.42,0.16
0,0.16,-0.1,-0.2,-0.2,5.45,-1.99,-2.32,-4,43.65,-0.48,0.15
0,0.24,-0.21,-0.42,-0.42,5.43,-2.44,-2.66,-5,43.8,-0.37,0.14
0,0.24,-0.26,-0.51,-0.51,3.65,-2.1,-2.1,-4,43.95,-0.13,0.13
0,0.19,-0.22,-0.44,-0.44,0.63,-1.07,-0.78,-1,43.95,0.16,0.13
0,0.11,-0.15,-0.3,-0.3,-2.32,0.26,0.78,1,43.95,0.39,0.13
0,0,-0.05,-0.09,-0.09,-3.98,1.3,1.89,3,43.95,0.46,0.13
0,-0.07,0.04,0.09,0.09,-3.97,1.71,2.2,4,43.95,0.35,0.14
0,-0.08,0.09,0.19,0.19,-2.5,1.43,1.71,3,43.95,0.13,0.15
0,-0.01,0.05,0.11,0.11,0.04,0.58,0.61,1,43.95,-0.12,0.15
0,0.11,-0.04,-0.09,-0.09,2.98,-0.65,-0.84,-1,43.95,-0.34,0.15
